Date,Open,High,Low,Close,Adj Close,Volume
2000-02-04,125.51249694824219,125.51249694824219,125.51249694824219,125.51249694824219,14.64051628112793,0
2000-02-07,131.25,131.25,131.25,131.25,15.309774398803711,3440
2000-02-08,125.0,125.0,125.0,125.0,14.580733299255371,4560
2000-02-09,126.5625,126.5625,126.5625,126.5625,14.762995719909668,378720
2000-02-10,123.046875,123.046875,123.046875,123.046875,14.352910041809082,3840
2000-02-11,131.5625,131.5625,131.5625,131.5625,15.346220970153809,9536
2000-02-14,145.8625030517578,145.8625030517578,145.8625030517578,145.8625030517578,17.014259338378906,240800
2000-02-15,148.4375,148.4375,148.4375,148.4375,17.314620971679688,4000
2000-02-16,150.0,150.0,150.0,150.0,17.49687385559082,5600
2000-02-17,160.8125,160.8125,160.8125,160.8125,18.75811767578125,5600
2000-02-18,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-02-21,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-02-22,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-02-23,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-02-24,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-02-25,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-02-28,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-02-29,160.8125,160.8125,160.8125,160.8125,18.75811767578125,0
2000-03-01,123.125,123.125,123.125,123.125,14.362019538879395,638400
2000-03-02,123.125,123.125,123.125,123.125,14.362019538879395,0
2000-03-03,123.125,123.125,123.125,123.125,14.362019538879395,0
2000-03-06,123.125,123.125,123.125,123.125,14.362019538879395,0
2000-03-07,123.125,123.125,123.125,123.125,14.362019538879395,0
2000-03-08,123.125,123.125,123.125,123.125,14.362019538879395,0
2000-03-09,118.75,118.75,118.75,118.75,13.85169792175293,800
2000-03-10,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-13,118.75,118.75,118.75,118.75,13.85169792175293,800
2000-03-14,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-15,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-16,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-17,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-20,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-21,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-22,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-23,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-24,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-27,118.75,118.75,118.75,118.75,13.85169792175293,0
2000-03-28,118.75,118.75,118.75,118.75,13.85169792175293,0
