Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,6.425000190734863,6.425000190734863,6.425000190734863,6.425000190734863,1.4458576440811157,0
2000-01-04,6.425000190734863,6.425000190734863,6.425000190734863,6.425000190734863,1.4458576440811157,0
2000-01-05,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,1.552749514579773,2000
2000-01-06,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,1.530246376991272,55000
2000-01-07,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,32000
2000-01-10,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-11,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-12,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-13,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-14,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-17,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-18,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-19,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-20,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-21,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-24,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-25,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-26,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-27,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-28,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-01-31,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-01,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-02,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-03,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-04,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-07,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-08,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-09,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-10,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-11,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-14,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-15,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-16,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-17,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-18,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-21,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-22,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-23,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-24,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-25,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-28,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-02-29,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-01,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-02,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-03,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-06,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-07,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-08,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-09,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-10,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
2000-03-13,6.920000076293945,6.920000076293945,6.920000076293945,6.920000076293945,1.5572504997253418,0
